医院组织 id,公众号名称,公众号类型,公众号 appid,文章 id,文章标题,文章内容,文章 url,文章发布日期,oa_文章位置,oa_推送人数,oa_阅读来源,oa_阅读人数,oa_原文页阅读人数,oa_分享人数,oa_拇指赞人数,oa_收藏人数,oa_留言条数,oa_阅读后关注人数,oa_阅读送达率,oa_阅读完成率,oa_平均阅读时长（分钟）,oa_阅读跳出率,oa_统计日期,oa_每日阅读人数,oa_每日分享人数
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_1,45岁男子深夜血管“撕裂”！医生提醒：春节高发，这件事不能“放假”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=1&sn=6c2dde94e64a77410bf0a119a57715fa&chksm=87f0da1cb087530a47d6474cdc2280dd3d449ca38173d86a011a0d028f13c6222e879b6b6250#rd,2026-02-28,1,149640,"公众号消息:9471,聊天会话:134,朋友圈:1,公众号主页:51,其他:4,推荐:31,搜一搜:52",149640,0,1292,45,12,4,1,0.016775034368,0.234235167503,1.2465903759,0.085947856307,2026-03-15,9721,84
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_1,45岁男子深夜血管“撕裂”！医生提醒：春节高发，这件事不能“放假”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=1&sn=6c2dde94e64a77410bf0a119a57715fa&chksm=87f0da1cb087530a47d6474cdc2280dd3d449ca38173d86a011a0d028f13c6222e879b6b6250#rd,2026-02-28,1,159363,"公众号消息:9473,聊天会话:134,朋友圈:1,公众号主页:51,其他:4,推荐:31,搜一搜:52",159363,0,1376,45,12,4,1,0.0167785771191,0.234289824963,1.24657273293,0.0859288722277,2026-03-16,9723,84
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_1,45岁男子深夜血管“撕裂”！医生提醒：春节高发，这件事不能“放假”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=1&sn=6c2dde94e64a77410bf0a119a57715fa&chksm=87f0da1cb087530a47d6474cdc2280dd3d449ca38173d86a011a0d028f13c6222e879b6b6250#rd,2026-02-28,1,169090,"公众号消息:9474,聊天会话:134,朋友圈:1,公众号主页:52,其他:4,推荐:31,搜一搜:54",169090,0,1460,45,12,4,1,0.0167803484946,0.234193488955,1.24624574184,0.0859004110098,2026-03-17,9727,84
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_1,45岁男子深夜血管“撕裂”！医生提醒：春节高发，这件事不能“放假”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=1&sn=6c2dde94e64a77410bf0a119a57715fa&chksm=87f0da1cb087530a47d6474cdc2280dd3d449ca38173d86a011a0d028f13c6222e879b6b6250#rd,2026-02-28,1,178818,"公众号消息:9474,聊天会话:134,朋友圈:1,公众号主页:53,其他:4,推荐:31,搜一搜:54",178818,0,1544,45,12,4,1,0.0167803484946,0.234169408679,1.24611973763,0.0858909264207,2026-03-18,9728,84
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_1,45岁男子深夜血管“撕裂”！医生提醒：春节高发，这件事不能“放假”,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=1&sn=6c2dde94e64a77410bf0a119a57715fa&chksm=87f0da1cb087530a47d6474cdc2280dd3d449ca38173d86a011a0d028f13c6222e879b6b6250#rd,2026-02-28,1,188548,"公众号消息:9474,聊天会话:134,朋友圈:1,公众号主页:54,其他:4,推荐:31,搜一搜:55",188548,0,1628,45,12,4,1,0.0167803484946,0.234121277928,1.24627995491,0.0858719646931,2026-03-19,9730,84
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,151,"公众号消息:143,公众号主页:7,搜一搜:1,聊天会话:0,朋友圈:0,其他:0,推荐:0",151,0,0,1,0,0,0,0.000253281585174,0.139072850347,1.87768363953,0.135593220592,2026-02-28,151,0
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,390,"公众号消息:224,公众号主页:15,搜一搜:1,聊天会话:0,朋友圈:0,其他:0,推荐:0",390,0,1,3,0,0,0,0.000396748771891,0.163179919124,1.9961605072,0.120418846607,2026-03-01,239,1
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,677,"公众号消息:266,公众号主页:16,搜一搜:6,聊天会话:0,朋友圈:0,其他:0,推荐:0",677,0,3,5,0,0,0,0.000471139181172,0.163763061166,2.09245681763,0.142857149243,2026-03-02,287,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,991,"公众号消息:288,公众号主页:19,搜一搜:8,聊天会话:0,朋友圈:0,其他:0,推荐:0",991,0,5,6,1,0,0,0.000510105572175,0.168789803982,2.05087018013,0.153846159577,2026-03-03,314,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,1326,"公众号消息:304,公众号主页:20,搜一搜:12,聊天会话:0,朋友圈:0,其他:0,推荐:0",1326,0,7,7,1,0,0,0.000538444786798,0.170149251819,2.0061237812,0.15267175436,2026-03-04,335,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,1689,"公众号消息:326,公众号主页:23,搜一搜:15,聊天会话:0,朋友圈:0,其他:0,推荐:0",1689,0,9,7,1,0,0,0.000577411206905,0.162534430623,1.95214867592,0.161403506994,2026-03-05,363,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,2076,"公众号消息:345,公众号主页:25,搜一搜:18,聊天会话:0,朋友圈:0,其他:0,推荐:0",2076,0,11,7,1,1,0,0.000611063966062,0.165374681354,1.8890709877,0.16171617806,2026-03-06,387,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,2480,"公众号消息:360,公众号主页:26,搜一搜:19,聊天会话:0,朋友圈:0,其他:0,推荐:0",2480,0,13,8,1,1,0,0.000637631979771,0.158415839076,1.85599374771,0.177777782083,2026-03-07,404,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,2891,"公众号消息:365,公众号主页:27,搜一搜:20,聊天会话:0,朋友圈:0,其他:0,推荐:0",2891,0,15,8,1,1,0,0.000646487984341,0.155717760324,1.85685360432,0.178683385253,2026-03-08,411,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,3315,"公众号消息:375,公众号主页:28,其他:1,搜一搜:21,聊天会话:0,朋友圈:0,推荐:0",3315,0,17,8,1,1,0,0.00066419999348,0.153301879764,1.92658615112,0.18541033566,2026-03-09,424,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,3742,"公众号消息:378,公众号主页:28,其他:1,搜一搜:21,聊天会话:0,朋友圈:0,推荐:0",3742,0,19,8,1,1,0,0.000669513596222,0.152224823833,1.92098391056,0.187878787518,2026-03-10,427,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,4177,"公众号消息:384,公众号主页:29,其他:1,搜一搜:22,聊天会话:0,朋友圈:0,推荐:0",4177,0,21,8,1,1,0,0.000680140801705,0.154022991657,1.89303922653,0.183431953192,2026-03-11,435,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,4622,"公众号消息:391,公众号主页:30,其他:1,搜一搜:24,聊天会话:0,朋友圈:0,推荐:0",4622,0,23,8,1,1,0,0.000692539149895,0.152808994055,1.89469909668,0.193083569407,2026-03-12,445,2
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,5078,"公众号消息:401,聊天会话:1,公众号主页:30,其他:1,搜一搜:24,朋友圈:0,推荐:0",5078,0,26,8,1,1,0,0.000710251159035,0.157894730568,1.89628601074,0.190476194024,2026-03-13,456,3
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,5537,"公众号消息:401,聊天会话:1,朋友圈:2,公众号主页:30,其他:1,搜一搜:26,推荐:0",5537,0,30,8,1,1,0,0.000710251159035,0.156862750649,1.8836556673,0.191666662693,2026-03-14,459,4
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,5998,"公众号消息:402,聊天会话:1,朋友圈:2,公众号主页:30,其他:1,搜一搜:27,推荐:0",5998,0,34,8,1,1,0,0.000712022359949,0.156182214618,1.8793040514,0.190607741475,2026-03-15,461,4
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,6459,"公众号消息:402,聊天会话:1,朋友圈:2,公众号主页:30,其他:1,搜一搜:27,推荐:0",6459,0,38,8,1,1,0,0.000712022359949,0.156182214618,1.8793040514,0.190607741475,2026-03-16,461,4
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,6922,"公众号消息:403,聊天会话:1,朋友圈:2,公众号主页:31,其他:1,搜一搜:27,推荐:0",6922,0,42,8,1,1,0,0.000713793560863,0.155507564545,1.87486338615,0.189560443163,2026-03-17,463,4
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,7386,"公众号消息:403,聊天会话:1,朋友圈:2,公众号主页:32,其他:1,搜一搜:27,推荐:0",7386,0,46,8,1,1,0,0.000713793560863,0.155172407627,1.87486338615,0.189560443163,2026-03-18,464,4
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_2,新年进了ICU，差点丢了性命！只因连犯这3条大忌,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=2&sn=7db3ddc521ed683852ad490235446f5f&chksm=87f0da1cb087530a3848ceda82773378ff9b682500ccf6e37a9570726c717bb404d42721f541#rd,2026-02-28,2,7852,"公众号消息:403,聊天会话:1,朋友圈:2,公众号主页:32,其他:1,搜一搜:29,推荐:0",7852,0,50,8,1,1,0,0.000713793560863,0.154506444931,1.8728260994,0.188524588943,2026-03-19,466,4
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,138,"公众号消息:131,公众号主页:6,搜一搜:1,聊天会话:0,朋友圈:0,其他:0,推荐:0",138,0,0,0,0,0,0,0.000232027188758,0.289855062962,1.41916668415,0.0500000007451,2026-02-28,138,0
1005657,杭州师范大学附属医院,订阅号,wxb946acbb0c6d9de6,2649491302_3,除夕在医院过，他却说：还好得了这场病……,,http://mp.weixin.qq.com/s?__biz=MzA4NDM1NjExNw==&mid=2649491302&idx=3&sn=d63b2517eaa7baa585244e39ee290045&chksm=87f0da1cb087530a7e3574bd4cac5fd889f477da73b20b395d2136753666c2006493d447c403#rd,2026-02-28,3,362,"公众号消息:206,公众号主页:13,搜一搜:5,聊天会话:0,朋友圈:0,其他:0,推荐:0",362,0,0,1,0,0,0,0.000364867184544,0.375,1.60878944397,0.0502512566745,2026-03-01,224,0
